ticket_id,customer_id,customer_name,channel,issue_category,priority,agent_name,city,created_date,resolved_date,first_response_minutes,resolution_time_hours,ticket_status,csat_score,refund_amount_sar
TCK-001141,CUST-35117,Dana Al-Rashidi,Social Media,Complaint,Medium,Sara Al-Dossari,Jeddah,17-12-2025,18-12-2025,268,39.3,Resolved,5,1260.40
TCK-001142,CUST-27417,Bandar Al-Shammari,Email,Account Management,Low,Lama Al-Rashidi,Khobar,13-11-2025,Not Resolved,644,0.0,Pending,0,0.00
TCK-001143,CUST-15915,Sara Al-Ghamdi,WhatsApp,General Inquiry,Medium,Fahad Al-Otaibi,Riyadh,08-02-2024,Not Resolved,183,0.0,Escalated,0,0.00
TCK-001144,CUST-84716,Sara Al-Mutairi,Social Media,Billing,Low,Reem Al-Mutairi,Khobar,10-03-2024,15-03-2024,395,139.4,Closed,2,0.00
TCK-001145,CUST-53970,Hessa Al-Subaie,Email,Delivery Issue,Medium,Abdullah Al-Zahrani,Riyadh,05-07-2024,05-07-2024,293,15.0,Closed,3,239.16
TCK-001146,CUST-31632,Yousef Al-Dossari,Email,Account Management,Medium,Noura Al-Shammari,Mecca,11-02-2026,14-02-2026,158,93.0,Resolved,5,0.00
TCK-001147,CUST-76152,Fahad Al-Anazi,Live Chat,Complaint,High,Fahad Al-Otaibi,Medina,22-04-2025,22-04-2025,83,21.8,Resolved,3,4480.91
TCK-001148,CUST-50113,Yousef Al-Anazi,Live Chat,Billing,Low,Sara Al-Dossari,Medina,19-12-2024,25-12-2024,593,155.1,Resolved,4,2715.30
TCK-001149,CUST-84087,Maha Al-Anazi,WhatsApp,Technical Support,Medium,Abdullah Al-Zahrani,Riyadh,17-03-2024,17-03-2024,238,8.3,Resolved,3,0.00
TCK-001150,CUST-57004,Maha Al-Harbi,Live Chat,Billing,Medium,Ahmed Al-Qahtani,Abha,29-07-2026,31-07-2026,125,54.5,Resolved,5,566.71
TCK-001151,CUST-91701,Mohammed Al-Zahrani,Branch,Account Management,Low,Faisal Al-Shehri,Mecca,26-04-2024,Not Resolved,492,0.0,Escalated,0,0.00
TCK-001152,CUST-60222,Noura Al-Qahtani,Live Chat,Delivery Issue,Low,Mohammed Al-Harbi,Jeddah,19-06-2024,Not Resolved,568,0.0,Escalated,0,0.00
TCK-001153,CUST-65211,Huda Al-Shehri,Phone,General Inquiry,High,Sara Al-Dossari,Riyadh,06-04-2024,06-04-2024,73,12.9,Closed,5,0.00
TCK-001154,CUST-38452,Hessa Al-Malki,WhatsApp,Technical Support,Low,Mohammed Al-Harbi,Mecca,28-04-2024,07-05-2024,522,226.4,Closed,1,0.00
TCK-001155,CUST-98962,Abdullah Al-Shehri,Live Chat,Account Management,High,Huda Al-Anazi,Riyadh,14-05-2026,Not Resolved,13,0.0,Pending,0,0.00
TCK-001156,CUST-66483,Hessa Al-Otaibi,Social Media,Account Management,Medium,Noura Al-Shammari,Riyadh,02-06-2025,03-06-2025,186,46.9,Closed,3,0.00
TCK-001157,CUST-66494,Dana Al-Dossari,Branch,Billing,Critical,Sara Al-Dossari,Riyadh,16-03-2026,Not Resolved,4,0.0,Open,0,0.00
TCK-001158,CUST-21724,Dana Al-Mutairi,Email,Complaint,Low,Yousef Al-Malki,Riyadh,12-05-2026,13-05-2026,480,42.4,Closed,5,0.00
TCK-001159,CUST-88277,Sultan Al-Harbi,Live Chat,Delivery Issue,Low,Noura Al-Shammari,Mecca,25-05-2026,30-05-2026,224,138.8,Resolved,5,1802.27
TCK-001160,CUST-28004,Yousef Al-Shehri,Branch,Billing,High,Fahad Al-Otaibi,Riyadh,08-07-2024,09-07-2024,48,43.9,Resolved,3,3524.36
TCK-001161,CUST-11637,Faisal Al-Subaie,Phone,Technical Support,Medium,Lama Al-Rashidi,Riyadh,18-01-2025,Not Resolved,73,0.0,Pending,0,0.00
TCK-001162,CUST-75432,Lama Al-Qahtani,Email,Technical Support,Medium,Lama Al-Rashidi,Riyadh,28-02-2026,04-03-2026,51,110.0,Closed,5,0.00
TCK-001163,CUST-72002,Abdullah Al-Dossari,Email,Delivery Issue,Low,Yousef Al-Malki,Mecca,11-02-2024,17-02-2024,259,155.8,Closed,4,0.00
TCK-001164,CUST-34588,Abdullah Al-Harbi,Phone,Billing,High,Sara Al-Dossari,Riyadh,30-01-2026,Not Resolved,37,0.0,Pending,0,0.00
TCK-001165,CUST-99275,Mohammed Al-Balawi,Live Chat,General Inquiry,Medium,Mohammed Al-Harbi,Riyadh,07-12-2024,08-12-2024,271,41.0,Resolved,4,0.00
TCK-001166,CUST-22475,Faisal Al-Malki,WhatsApp,Delivery Issue,Medium,Turki Al-Subaie,Riyadh,17-04-2026,20-04-2026,267,82.9,Closed,5,0.00
TCK-001167,CUST-99924,Hessa Al-Zahrani,Email,Technical Support,Medium,Huda Al-Anazi,Medina,30-09-2026,Not Resolved,133,0.0,Pending,0,0.00
TCK-001168,CUST-69567,Bandar Al-Anazi,Live Chat,Account Management,Medium,Reem Al-Mutairi,Dammam,05-09-2025,06-09-2025,212,39.8,Closed,4,0.00
TCK-001169,CUST-30465,Sara Al-Balawi,WhatsApp,Complaint,Medium,Fahad Al-Otaibi,Dammam,05-12-2025,Not Resolved,71,0.0,Pending,0,0.00
TCK-001170,CUST-10579,Lama Al-Shammari,WhatsApp,Account Management,High,Fahad Al-Otaibi,Hail,02-08-2025,03-08-2025,66,33.6,Resolved,4,0.00
TCK-001171,CUST-77198,Yousef Al-Ghamdi,Phone,Complaint,Medium,Yousef Al-Malki,Riyadh,01-06-2024,Not Resolved,198,0.0,Open,0,0.00
TCK-001172,CUST-66246,Dana Al-Shammari,Phone,General Inquiry,Medium,Noura Al-Shammari,Dammam,05-05-2026,Not Resolved,151,0.0,Escalated,0,0.00
TCK-001173,CUST-87725,Mohammed Al-Shehri,Live Chat,General Inquiry,High,Reem Al-Mutairi,Jeddah,05-10-2024,Not Resolved,16,0.0,Escalated,0,0.00
TCK-001174,CUST-38324,Sara Al-Otaibi,Email,Billing,Medium,Maha Al-Balawi,Khobar,15-06-2026,16-06-2026,240,30.9,Resolved,5,0.00
TCK-001175,CUST-72187,Faisal Al-Shammari,Live Chat,Billing,Medium,Faisal Al-Shehri,Jeddah,30-11-2024,Not Resolved,243,0.0,Escalated,0,0.00
TCK-001176,CUST-64440,Huda Al-Zahrani,WhatsApp,Billing,Low,Khalid Al-Ghamdi,Dammam,26-02-2026,Not Resolved,479,0.0,Pending,0,0.00
TCK-001177,CUST-72404,Noura Al-Zahrani,WhatsApp,Billing,Medium,Noura Al-Shammari,Jeddah,27-04-2026,Not Resolved,106,0.0,Pending,0,0.00
TCK-001178,CUST-68445,Faisal Al-Shehri,WhatsApp,Billing,Low,Maha Al-Balawi,Riyadh,05-12-2025,Not Resolved,424,0.0,Open,0,0.00
TCK-001179,CUST-58765,Reem Al-Rashidi,Live Chat,Account Management,High,Maha Al-Balawi,Riyadh,10-02-2024,10-02-2024,38,20.7,Resolved,5,0.00
TCK-001180,CUST-42683,Dana Al-Mutairi,Phone,Billing,Low,Noura Al-Shammari,Riyadh,20-09-2025,26-09-2025,160,166.6,Resolved,5,0.00
TCK-001181,CUST-72054,Dana Al-Otaibi,Live Chat,Refund Request,Low,Turki Al-Subaie,Khobar,30-04-2025,09-05-2025,446,223.2,Resolved,3,0.00
TCK-001182,CUST-40567,Ahmed Al-Anazi,Branch,Technical Support,Medium,Lama Al-Rashidi,Abha,15-10-2025,17-10-2025,268,64.1,Closed,5,0.00
TCK-001183,CUST-84498,Fahad Al-Harbi,Live Chat,Complaint,Low,Noura Al-Shammari,Dammam,14-01-2026,19-01-2026,128,123.8,Closed,2,0.00
TCK-001184,CUST-12742,Dana Al-Subaie,Phone,Complaint,Medium,Ahmed Al-Qahtani,Mecca,04-06-2025,05-06-2025,27,25.0,Closed,3,0.00
TCK-001185,CUST-31017,Noura Al-Qahtani,Email,Billing,Medium,Maha Al-Balawi,Jeddah,15-05-2024,19-05-2024,270,97.3,Closed,4,3940.00
TCK-001186,CUST-11901,Aisha Al-Qahtani,WhatsApp,Complaint,Low,Reem Al-Mutairi,Riyadh,12-03-2025,21-03-2025,146,218.3,Resolved,5,0.00
TCK-001187,CUST-68954,Mohammed Al-Malki,Live Chat,Billing,High,Sara Al-Dossari,Hail,27-12-2025,27-12-2025,10,17.1,Closed,2,1221.16
TCK-001188,CUST-86738,Reem Al-Harbi,Live Chat,Account Management,Medium,Noura Al-Shammari,Jeddah,28-05-2025,Not Resolved,122,0.0,Escalated,0,0.00
TCK-001189,CUST-40813,Lama Al-Otaibi,Live Chat,Account Management,High,Faisal Al-Shehri,Riyadh,19-12-2024,Not Resolved,38,0.0,Open,0,0.00
TCK-001190,CUST-72366,Sultan Al-Rashidi,WhatsApp,General Inquiry,Medium,Huda Al-Anazi,Dammam,07-06-2025,08-06-2025,35,27.4,Resolved,5,0.00
TCK-001191,CUST-49513,Fahad Al-Ghamdi,Phone,Account Management,Medium,Khalid Al-Ghamdi,Buraidah,30-12-2024,02-01-2025,48,77.9,Resolved,2,0.00
TCK-001192,CUST-92799,Khalid Al-Qahtani,Live Chat,Refund Request,High,Khalid Al-Ghamdi,Riyadh,27-05-2026,27-05-2026,5,6.8,Resolved,4,856.71
TCK-001193,CUST-27810,Fahad Al-Zahrani,Live Chat,Billing,Low,Maha Al-Balawi,Dammam,02-12-2024,05-12-2024,432,89.2,Closed,5,0.00
TCK-001194,CUST-32056,Reem Al-Otaibi,Social Media,Delivery Issue,Medium,Yousef Al-Malki,Riyadh,05-08-2025,Not Resolved,232,0.0,Pending,0,0.00
TCK-001195,CUST-25645,Sultan Al-Anazi,Social Media,General Inquiry,Low,Lama Al-Rashidi,Mecca,19-01-2025,Not Resolved,337,0.0,Escalated,0,0.00
TCK-001196,CUST-99570,Hessa Al-Mutairi,Live Chat,Complaint,Medium,Faisal Al-Shehri,Khobar,29-03-2026,Not Resolved,260,0.0,Open,0,0.00
TCK-001197,CUST-25354,Sultan Al-Shehri,Live Chat,Account Management,High,Sara Al-Dossari,Jeddah,29-08-2024,30-08-2024,43,30.4,Resolved,2,0.00
TCK-001198,CUST-54789,Nasser Al-Mutairi,Branch,General Inquiry,Critical,Mohammed Al-Harbi,Dammam,12-04-2025,12-04-2025,15,6.5,Resolved,4,0.00
TCK-001199,CUST-59577,Bandar Al-Subaie,WhatsApp,General Inquiry,Critical,Abdullah Al-Zahrani,Riyadh,11-06-2024,11-06-2024,10,7.4,Resolved,3,0.00
TCK-001200,CUST-72465,Huda Al-Dossari,Live Chat,Delivery Issue,Critical,Yousef Al-Malki,Abha,25-05-2026,25-05-2026,10,11.0,Resolved,5,1578.46
TCK-001201,CUST-83046,Turki Al-Harbi,Phone,Technical Support,Medium,Khalid Al-Ghamdi,Riyadh,30-10-2024,01-11-2024,47,71.3,Resolved,5,0.00
TCK-001202,CUST-36488,Fahad Al-Malki,Email,Refund Request,Low,Lama Al-Rashidi,Riyadh,03-02-2025,03-02-2025,191,13.7,Resolved,3,0.00
TCK-001203,CUST-62551,Dana Al-Qahtani,Phone,Complaint,Medium,Abdullah Al-Zahrani,Jeddah,12-04-2025,Not Resolved,300,0.0,Pending,0,0.00
TCK-001204,CUST-54262,Huda Al-Mutairi,Phone,Account Management,Low,Noura Al-Shammari,Buraidah,23-01-2024,24-01-2024,453,28.0,Resolved,5,0.00
TCK-001205,CUST-85715,Maha Al-Rashidi,Phone,Refund Request,Low,Turki Al-Subaie,Riyadh,08-10-2025,17-10-2025,604,232.8,Closed,2,0.00
TCK-001206,CUST-25992,Khalid Al-Anazi,WhatsApp,Delivery Issue,Medium,Faisal Al-Shehri,Tabuk,22-05-2024,26-05-2024,139,113.5,Resolved,2,0.00
TCK-001207,CUST-32305,Huda Al-Rashidi,Phone,General Inquiry,Low,Reem Al-Mutairi,Buraidah,07-02-2025,Not Resolved,404,0.0,Pending,0,0.00
TCK-001208,CUST-59303,Bandar Al-Mutairi,Live Chat,Billing,High,Turki Al-Subaie,Medina,05-04-2026,06-04-2026,16,29.8,Resolved,4,0.00
TCK-001209,CUST-57906,Yousef Al-Harbi,Phone,General Inquiry,Low,Ahmed Al-Qahtani,Khobar,10-09-2025,19-09-2025,89,230.5,Resolved,3,0.00
TCK-001210,CUST-76878,Maha Al-Anazi,Live Chat,Technical Support,Low,Fahad Al-Otaibi,Riyadh,09-12-2025,Not Resolved,192,0.0,Escalated,0,0.00
TCK-001211,CUST-84025,Hessa Al-Harbi,WhatsApp,General Inquiry,Low,Sara Al-Dossari,Dammam,04-10-2024,Not Resolved,588,0.0,Pending,0,0.00
TCK-001212,CUST-38777,Sara Al-Otaibi,Phone,Billing,Critical,Sara Al-Dossari,Mecca,08-07-2026,08-07-2026,24,10.6,Resolved,5,0.00
TCK-001213,CUST-17692,Faisal Al-Balawi,Social Media,Complaint,Medium,Abdullah Al-Zahrani,Jeddah,18-08-2024,20-08-2024,201,60.9,Resolved,5,0.00
TCK-001214,CUST-79472,Hessa Al-Qahtani,Email,Billing,Low,Maha Al-Balawi,Jeddah,07-05-2025,Not Resolved,266,0.0,Escalated,0,0.00
TCK-001215,CUST-97949,Nasser Al-Rashidi,Phone,General Inquiry,Medium,Abdullah Al-Zahrani,Mecca,28-01-2025,Not Resolved,95,0.0,Open,0,0.00
TCK-001216,CUST-56935,Mohammed Al-Harbi,Email,Delivery Issue,Medium,Huda Al-Anazi,Jeddah,28-02-2025,04-03-2025,32,108.0,Resolved,5,0.00
TCK-001217,CUST-55793,Aisha Al-Harbi,Social Media,Account Management,Low,Mohammed Al-Harbi,Mecca,20-07-2024,Not Resolved,288,0.0,Pending,0,0.00
TCK-001218,CUST-78288,Hessa Al-Shehri,Branch,Technical Support,Critical,Turki Al-Subaie,Jeddah,07-01-2026,Not Resolved,18,0.0,Pending,0,0.00
TCK-001219,CUST-35232,Sultan Al-Otaibi,Phone,Billing,Low,Yousef Al-Malki,Mecca,26-08-2024,01-09-2024,545,158.6,Closed,5,3232.22
TCK-001220,CUST-15881,Maha Al-Ghamdi,Email,Technical Support,Low,Maha Al-Balawi,Dammam,10-10-2026,19-10-2026,469,219.8,Resolved,4,0.00
TCK-001221,CUST-78139,Nasser Al-Malki,Email,Account Management,Low,Mohammed Al-Harbi,Mecca,02-01-2025,07-01-2025,260,127.5,Resolved,3,0.00
TCK-001222,CUST-61400,Bandar Al-Rashidi,Phone,General Inquiry,Medium,Yousef Al-Malki,Riyadh,29-05-2026,30-05-2026,80,47.5,Resolved,3,0.00
TCK-001223,CUST-23271,Faisal Al-Anazi,Email,Delivery Issue,Low,Faisal Al-Shehri,Riyadh,21-10-2025,26-10-2025,337,129.5,Resolved,5,3960.28
TCK-001224,CUST-13794,Fahad Al-Anazi,Live Chat,General Inquiry,High,Reem Al-Mutairi,Riyadh,30-09-2025,Not Resolved,83,0.0,Open,0,0.00
TCK-001225,CUST-61241,Bandar Al-Qahtani,WhatsApp,General Inquiry,Low,Huda Al-Anazi,Riyadh,26-09-2026,Not Resolved,186,0.0,Pending,0,0.00
TCK-001226,CUST-52142,Sultan Al-Qahtani,Social Media,Technical Support,Low,Yousef Al-Malki,Mecca,11-04-2026,Not Resolved,185,0.0,Escalated,0,0.00
TCK-001227,CUST-54495,Ahmed Al-Anazi,Phone,Billing,Critical,Fahad Al-Otaibi,Dammam,05-06-2025,05-06-2025,2,5.8,Resolved,5,0.00
TCK-001228,CUST-54904,Khalid Al-Ghamdi,Social Media,Technical Support,Medium,Noura Al-Shammari,Mecca,16-02-2024,Not Resolved,137,0.0,Open,0,0.00
TCK-001229,CUST-23516,Sara Al-Zahrani,Live Chat,Refund Request,High,Noura Al-Shammari,Dammam,23-02-2025,23-02-2025,6,23.4,Resolved,3,3840.27
TCK-001230,CUST-12791,Sultan Al-Zahrani,Live Chat,Account Management,High,Turki Al-Subaie,Tabuk,03-01-2025,03-01-2025,23,7.3,Resolved,2,0.00
TCK-001231,CUST-12173,Mohammed Al-Anazi,Live Chat,Technical Support,Medium,Sara Al-Dossari,Khobar,24-05-2024,Not Resolved,152,0.0,Open,0,0.00
TCK-001232,CUST-10403,Reem Al-Shammari,Phone,Account Management,High,Sara Al-Dossari,Khobar,06-08-2025,Not Resolved,22,0.0,Escalated,0,0.00
TCK-001233,CUST-88601,Aisha Al-Mutairi,Branch,Refund Request,Medium,Abdullah Al-Zahrani,Khobar,17-08-2025,Not Resolved,267,0.0,Escalated,0,0.00
TCK-001234,CUST-51672,Faisal Al-Subaie,Phone,Delivery Issue,Low,Maha Al-Balawi,Riyadh,15-01-2024,25-01-2024,192,240.0,Resolved,4,2965.95
TCK-001235,CUST-81272,Bandar Al-Qahtani,Email,General Inquiry,Medium,Lama Al-Rashidi,Tabuk,30-08-2025,Not Resolved,44,0.0,Open,0,0.00
TCK-001236,CUST-66633,Fahad Al-Zahrani,Phone,Account Management,Critical,Fahad Al-Otaibi,Jeddah,31-01-2026,31-01-2026,12,4.4,Resolved,2,0.00
TCK-001237,CUST-50921,Khalid Al-Ghamdi,WhatsApp,General Inquiry,Medium,Mohammed Al-Harbi,Riyadh,15-08-2024,Not Resolved,26,0.0,Open,0,0.00
TCK-001238,CUST-53066,Turki Al-Otaibi,WhatsApp,General Inquiry,Critical,Turki Al-Subaie,Riyadh,28-03-2024,28-03-2024,13,9.2,Closed,2,0.00
TCK-001239,CUST-70385,Sultan Al-Shehri,Branch,Billing,Low,Noura Al-Shammari,Buraidah,18-02-2025,Not Resolved,92,0.0,Escalated,0,0.00
TCK-001240,CUST-83327,Abdullah Al-Zahrani,Phone,Account Management,High,Khalid Al-Ghamdi,Riyadh,15-02-2024,16-02-2024,39,41.0,Resolved,3,0.00
TCK-001241,CUST-15456,Abdullah Al-Anazi,Branch,Billing,High,Reem Al-Mutairi,Medina,26-09-2024,27-09-2024,42,45.5,Resolved,5,0.00
TCK-001242,CUST-66247,Nasser Al-Harbi,Email,General Inquiry,Medium,Khalid Al-Ghamdi,Jeddah,26-05-2024,Not Resolved,229,0.0,Pending,0,0.00
TCK-001243,CUST-40966,Noura Al-Shammari,Email,Technical Support,Medium,Faisal Al-Shehri,Abha,13-02-2024,15-02-2024,128,56.6,Resolved,5,0.00
TCK-001244,CUST-97149,Dana Al-Mutairi,Phone,Technical Support,Low,Reem Al-Mutairi,Dammam,17-05-2025,19-05-2025,438,48.9,Closed,5,0.00
TCK-001245,CUST-51945,Nasser Al-Malki,Branch,Technical Support,Medium,Reem Al-Mutairi,Medina,06-08-2025,Not Resolved,158,0.0,Pending,0,0.00
TCK-001246,CUST-71634,Bandar Al-Harbi,Social Media,Billing,High,Faisal Al-Shehri,Abha,14-10-2024,Not Resolved,9,0.0,Open,0,0.00
TCK-001247,CUST-78850,Abdullah Al-Subaie,Live Chat,Account Management,Medium,Reem Al-Mutairi,Jeddah,06-02-2025,Not Resolved,100,0.0,Escalated,0,0.00
TCK-001248,CUST-19262,Hessa Al-Shammari,Live Chat,Technical Support,Medium,Turki Al-Subaie,Dammam,05-09-2026,Not Resolved,210,0.0,Pending,0,0.00
TCK-001249,CUST-34464,Noura Al-Zahrani,Phone,Account Management,Medium,Ahmed Al-Qahtani,Riyadh,15-10-2026,18-10-2026,27,84.5,Resolved,5,0.00
TCK-001250,CUST-68155,Abdullah Al-Qahtani,WhatsApp,General Inquiry,Medium,Fahad Al-Otaibi,Jeddah,28-10-2025,31-10-2025,211,76.5,Closed,3,0.00
TCK-001251,CUST-83114,Sultan Al-Rashidi,Email,Technical Support,Medium,Khalid Al-Ghamdi,Dammam,01-03-2026,Not Resolved,178,0.0,Open,0,0.00
TCK-001252,CUST-23838,Ahmed Al-Harbi,Phone,Billing,Low,Abdullah Al-Zahrani,Hail,22-06-2024,25-06-2024,489,82.9,Closed,5,0.00
TCK-001253,CUST-23132,Nasser Al-Dossari,Phone,Technical Support,High,Yousef Al-Malki,Tabuk,26-10-2026,Not Resolved,42,0.0,Open,0,0.00
TCK-001254,CUST-79092,Faisal Al-Shammari,WhatsApp,Billing,Medium,Lama Al-Rashidi,Riyadh,17-09-2025,21-09-2025,187,113.8,Closed,5,0.00
TCK-001255,CUST-20122,Bandar Al-Ghamdi,Email,Refund Request,High,Mohammed Al-Harbi,Khobar,15-03-2025,15-03-2025,74,22.9,Closed,4,0.00
TCK-001256,CUST-18342,Lama Al-Rashidi,Branch,Technical Support,Medium,Huda Al-Anazi,Khobar,29-08-2024,02-09-2024,293,110.5,Resolved,5,0.00
TCK-001257,CUST-69535,Hessa Al-Harbi,Phone,Account Management,Critical,Noura Al-Shammari,Riyadh,07-12-2025,07-12-2025,11,2.7,Resolved,4,0.00
TCK-001258,CUST-66122,Sultan Al-Shammari,Branch,Billing,Medium,Maha Al-Balawi,Medina,09-09-2024,09-09-2024,161,15.0,Closed,5,0.00
TCK-001259,CUST-71680,Lama Al-Malki,Phone,Technical Support,Medium,Mohammed Al-Harbi,Buraidah,08-12-2024,11-12-2024,209,82.1,Resolved,4,0.00
TCK-001260,CUST-85854,Sultan Al-Subaie,Branch,Refund Request,Medium,Noura Al-Shammari,Jeddah,05-10-2025,Not Resolved,130,0.0,Pending,0,0.00
TCK-001261,CUST-62698,Hessa Al-Rashidi,Branch,General Inquiry,Medium,Mohammed Al-Harbi,Medina,24-01-2024,Not Resolved,108,0.0,Pending,0,0.00
TCK-001262,CUST-52045,Sara Al-Qahtani,Email,Billing,Medium,Faisal Al-Shehri,Jeddah,16-02-2024,17-02-2024,235,27.4,Resolved,2,0.00
TCK-001263,CUST-36092,Khalid Al-Ghamdi,Email,Technical Support,Low,Lama Al-Rashidi,Jeddah,05-07-2026,Not Resolved,316,0.0,Open,0,0.00
TCK-001264,CUST-59906,Sultan Al-Malki,Live Chat,Account Management,Critical,Ahmed Al-Qahtani,Khobar,13-03-2026,13-03-2026,8,8.8,Resolved,2,0.00
TCK-001265,CUST-24779,Lama Al-Subaie,Phone,Technical Support,Medium,Ahmed Al-Qahtani,Tabuk,31-10-2024,01-11-2024,71,43.7,Resolved,2,0.00
TCK-001266,CUST-34362,Lama Al-Mutairi,Social Media,Refund Request,Medium,Fahad Al-Otaibi,Jeddah,06-05-2024,07-05-2024,42,39.8,Resolved,1,0.00
TCK-001267,CUST-89932,Hessa Al-Zahrani,Live Chat,Account Management,Low,Turki Al-Subaie,Medina,19-03-2025,Not Resolved,537,0.0,Pending,0,0.00
TCK-001268,CUST-95964,Maha Al-Malki,Branch,Billing,Medium,Mohammed Al-Harbi,Riyadh,06-09-2025,10-09-2025,261,98.9,Closed,4,3145.73
TCK-001269,CUST-61165,Aisha Al-Dossari,Social Media,Billing,Low,Huda Al-Anazi,Riyadh,08-08-2024,16-08-2024,564,194.2,Resolved,5,0.00
TCK-001270,CUST-42281,Turki Al-Qahtani,WhatsApp,Delivery Issue,High,Turki Al-Subaie,Jeddah,20-05-2026,Not Resolved,47,0.0,Open,0,0.00
TCK-001271,CUST-27332,Lama Al-Subaie,Live Chat,Complaint,Low,Abdullah Al-Zahrani,Jeddah,07-12-2025,Not Resolved,642,0.0,Open,0,0.00
TCK-001272,CUST-32845,Hessa Al-Dossari,Email,Refund Request,High,Fahad Al-Otaibi,Buraidah,08-06-2025,08-06-2025,38,12.3,Resolved,5,1719.64
TCK-001273,CUST-88088,Bandar Al-Shammari,Live Chat,Technical Support,Low,Sara Al-Dossari,Riyadh,05-05-2024,13-05-2024,614,197.0,Resolved,5,0.00
TCK-001274,CUST-68192,Sara Al-Anazi,Phone,General Inquiry,Low,Faisal Al-Shehri,Dammam,20-10-2025,Not Resolved,62,0.0,Escalated,0,0.00
TCK-001275,CUST-64676,Aisha Al-Mutairi,Email,General Inquiry,High,Reem Al-Mutairi,Riyadh,05-04-2025,05-04-2025,87,4.1,Resolved,4,0.00
TCK-001276,CUST-38635,Fahad Al-Mutairi,WhatsApp,Complaint,Low,Yousef Al-Malki,Khobar,21-10-2024,28-10-2024,269,191.3,Closed,4,2534.35
TCK-001277,CUST-56191,Ahmed Al-Balawi,Social Media,Billing,High,Reem Al-Mutairi,Dammam,19-09-2025,Not Resolved,21,0.0,Escalated,0,0.00
TCK-001278,CUST-74688,Hessa Al-Subaie,Email,Refund Request,High,Maha Al-Balawi,Jeddah,09-10-2026,10-10-2026,39,43.1,Resolved,4,0.00
TCK-001279,CUST-50665,Reem Al-Harbi,Live Chat,Billing,Low,Faisal Al-Shehri,Riyadh,26-03-2026,27-03-2026,243,36.9,Resolved,4,0.00
TCK-001280,CUST-46131,Mohammed Al-Shehri,Email,Billing,Medium,Huda Al-Anazi,Dammam,07-05-2026,11-05-2026,123,107.0,Resolved,5,4375.80
TCK-001281,CUST-98215,Hessa Al-Ghamdi,WhatsApp,Billing,Medium,Abdullah Al-Zahrani,Jeddah,26-02-2025,27-02-2025,262,41.3,Resolved,5,0.00
TCK-001282,CUST-29166,Lama Al-Malki,Email,Delivery Issue,Medium,Reem Al-Mutairi,Jeddah,02-06-2024,05-06-2024,250,78.5,Closed,5,0.00
TCK-001283,CUST-12798,Sultan Al-Balawi,Social Media,Technical Support,Medium,Fahad Al-Otaibi,Jeddah,12-05-2026,13-05-2026,201,43.5,Resolved,2,0.00
TCK-001284,CUST-81875,Dana Al-Rashidi,Phone,Technical Support,Medium,Lama Al-Rashidi,Dammam,18-08-2024,20-08-2024,98,69.9,Closed,1,0.00
TCK-001285,CUST-52713,Fahad Al-Shammari,WhatsApp,Account Management,Medium,Huda Al-Anazi,Khobar,03-11-2025,Not Resolved,110,0.0,Pending,0,0.00
TCK-001286,CUST-97365,Abdullah Al-Rashidi,Phone,Billing,Low,Fahad Al-Otaibi,Medina,17-09-2026,22-09-2026,607,133.3,Closed,5,3747.36
TCK-001287,CUST-27809,Ahmed Al-Shammari,Phone,Delivery Issue,Low,Mohammed Al-Harbi,Dammam,08-05-2025,Not Resolved,613,0.0,Open,0,0.00
TCK-001288,CUST-96235,Hessa Al-Shammari,Live Chat,Billing,Low,Lama Al-Rashidi,Jeddah,26-05-2024,30-05-2024,357,112.8,Closed,4,0.00
TCK-001289,CUST-23132,Nasser Al-Zahrani,WhatsApp,Refund Request,Medium,Noura Al-Shammari,Khobar,24-02-2026,Not Resolved,211,0.0,Open,0,0.00
TCK-001290,CUST-16949,Abdullah Al-Qahtani,Email,Billing,Medium,Ahmed Al-Qahtani,Abha,08-04-2026,Not Resolved,185,0.0,Escalated,0,0.00
TCK-001291,CUST-48475,Reem Al-Balawi,WhatsApp,Billing,High,Mohammed Al-Harbi,Mecca,07-08-2024,07-08-2024,78,8.5,Resolved,4,0.00
TCK-001292,CUST-74724,Khalid Al-Dossari,Phone,Technical Support,Critical,Sara Al-Dossari,Mecca,16-03-2024,Not Resolved,11,0.0,Open,0,0.00
TCK-001293,CUST-99102,Bandar Al-Malki,WhatsApp,Billing,Medium,Yousef Al-Malki,Jeddah,28-05-2026,01-06-2026,19,96.2,Closed,5,0.00
TCK-001294,CUST-10115,Maha Al-Rashidi,WhatsApp,General Inquiry,Medium,Turki Al-Subaie,Jeddah,09-10-2024,12-10-2024,26,76.4,Resolved,4,0.00
TCK-001295,CUST-64977,Sultan Al-Ghamdi,Branch,Account Management,Medium,Reem Al-Mutairi,Riyadh,30-05-2024,31-05-2024,53,37.9,Resolved,1,0.00
TCK-001296,CUST-78049,Huda Al-Balawi,Phone,Delivery Issue,High,Lama Al-Rashidi,Hail,28-05-2025,Not Resolved,48,0.0,Pending,0,0.00
TCK-001297,CUST-35189,Khalid Al-Rashidi,WhatsApp,Billing,Medium,Lama Al-Rashidi,Dammam,19-01-2026,22-01-2026,206,87.9,Resolved,2,0.00
TCK-001298,CUST-51902,Sultan Al-Dossari,Phone,Account Management,Medium,Khalid Al-Ghamdi,Mecca,06-09-2026,Not Resolved,98,0.0,Open,0,0.00
